ZipCode,Latitude,Longitude,NumberofBuildings,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions
98104.0,47.60663,-122.32157,1.0,81873.0,67000.0,10365.6,15.0,8523594.0,89.41
98122.0,47.6094,-122.31506,1.0,60122.0,0.0,4221.6,55.0,690529.5,9.31
98104.0,47.5981,-122.33369,1.0,84481.0,8474.0,6854.6,83.0,4052720.0,31.43
98104.0,47.6029,-122.32927,1.0,204993.0,51450.6,15792.6,79.0,15272491.0,390.67
98104.0,47.59878,-122.33088,1.0,343400.0,114237.0,16927.040039,96.0,13568148.0,94.59
98104.0,47.59273,-122.33455,1.0,58500.0,5441.2,3197.8,88.8,1594422.5,51.56
98134.0,47.58958,-122.33369,1.0,49473.0,10408.0,12480.2,30.0,4353025.0,30.35
98134.0,47.58454,-122.3269,1.0,77800.0,0.0,5612.6,83.0,2356376.75,73.58
98134.0,47.5829,-122.32417,1.0,50036.0,49086.0,4690.4,63.4,14469228.0,179.45
98134.0,47.58251,-122.32528,1.0,60787.0,13805.0,2408.0,82.8,6345009.5,89.94
98134.0,47.57613,-122.33864,1.0,101752.0,8068.0,4270.0,63.6,3534690.75,111.23
98108.0,47.56301,-122.32564,1.0,152511.0,32883.4,4922.0,66.0,6673138.0,46.52
98134.0,47.55695,-122.33176,1.0,101278.0,502.0,4942.4,95.0,6235947.0,152.28
98108.0,47.55238,-122.32762,1.0,141917.0,0.0,5882.8,67.0,6843855.0,60.92
98108.0,47.54923,-122.32446,1.0,56900.0,15321.2,4923.4,11.0,1951856.25,13.61
98108.0,47.54699,-122.32882,1.0,245240.0,5616.0,5616.0,93.0,10775646.0,75.12
98108.0,47.54326,-122.33134,1.0,71718.0,5982.8,2648.2,100.0,151754.2969,1.06
98108.0,47.53628,-122.3329,1.0,34206.0,21244.0,12480.2,31.0,4345698.0,131.64
98108.0,47.52549,-122.33064,1.0,55000.0,20768.0,13703.8,32.0,2763597.0,89.53
98126.0,47.52222,-122.36892,1.0,99471.0,0.0,11541.8,81.0,7305474.0,158.55
98105.0,47.66478,-122.29804,1.0,232685.0,63419.0,15757.0,87.0,8915523.0,119.92
98144.0,47.57903,-122.29982,1.0,27382.0,24131.4,10718.4,57.0,7439009.0,195.43
98106.0,47.54103,-122.33766,1.0,81526.0,198802.8,35973.0,1.0,37951708.0,166.13
98125.0,47.70911,-122.32529,1.0,321828.0,298043.0,5636.0,74.0,11077140.0,99.14
98134.0,47.56613,-122.33838,1.0,288048.0,83683.0,35760.0,43.0,15091579.0,455.39
98104.0,47.59937,-122.33116,1.0,27283.0,23277.0,6540.0,59.8,1141189.75,29.16
98119.0,47.6252,-122.36737,1.0,149081.0,76364.0,21323.8,77.0,9683979.0,67.51
98104.0,47.5992,-122.33223,1.0,95760.0,35266.8,6578.6,83.0,5392617.5,74.45
98134.0,47.56733,-122.3352,1.0,178087.0,20260.6,7622.8,57.0,3459543.0,24.12
98134.0,47.57513,-122.33739,0.0,60000.0,5000.0,5000.0,74.4,605971.1875,4.22
98106.0,47.5725,-122.3571,1.0,164806.0,5826.0,6660.6,98.0,602245.0,4.2
98109.0,47.63264,-122.34171,1.0,220033.0,168978.0,7940.4,87.0,11410228.0,106.12
98104.0,47.60214,-122.32726,1.0,295494.0,94781.0,18064.4,91.0,13631141.0,95.03
98105.0,47.6586,-122.3124,1.0,41624.0,33399.0,20740.0,63.0,4865551.5,79.39
98105.0,47.66246,-122.29898,1.0,85572.0,2950.0,2500.0,52.8,5453438.5,110.41
98118.0,47.51304,-122.28394,1.0,112484.0,24433.0,7952.4,47.0,3004271.0,20.94
98122.0,47.6056366,-122.3214798,1.0,177748.0,43332.6,9372.6,70.0,9941308.0,69.3
98136.0,47.51168,-122.28285,1.0,52702.0,7746.0,7607.4,90.0,1052244.75,27.24
98122.0,47.608951,-122.322402,7.0,1639334.0,441551.0,154386.2,54.0,291614432.0,12307.16
98121.0,47.61915,-122.35871,3.0,215197.0,114878.6,5520.8,85.8,11147342.0,406.04
98122.0,47.60453796,-122.3203278,1.0,26400.0,19200.0,17000.0,47.4,2655387.5,20.85
98122.0,47.60796711,-122.3195445,1.0,146150.0,139000.0,10566.640039,59.0,12731388.0,133.5
98115.0,47.6993,-122.32378,1.0,87552.0,46705.4,9271.2,18.0,7771933.5,54.18
98107.0,47.6582,-122.36434,1.0,87332.0,10581.0,3559.8,87.0,1165598.875,14.49
98122.0,47.61210727,-122.3205972,1.0,100528.0,50017.0,17395.240039,28.0,13410041.0,453.76
98109.0,47.62147,-122.34817,1.0,134197.0,5803.0,10808.2,35.4,19085174.0,341.23
98109.0,47.62562,-122.35121,1.0,92000.0,20000.0,4006.0,8.0,9444484.0,278.97
98122.0,47.61818,-122.31728,1.0,132828.0,8465.2,7217.0,83.0,1083729.625,7.56
98106.0,47.53935,-122.34402,1.0,58047.0,12353.0,17030.2,1.0,13962749.0,284.01
98133.0,47.71417,-122.34256,1.0,130767.0,16767.2,9023.860009799999,60.0,10713006.0,295.12
98144.0,47.5997,-122.30364,2.0,114000.0,30821.8,5669.4,65.2,7575080.0,109.71
98124.0,47.5805,-122.33032,1.0,180633.0,50000.0,50000.0,58.4,20675922.0,259.49
98053.0,47.57311,-122.3601,1.0,149293.0,7858.0,7217.0,88.0,1069749.75,13.07
98122.0,47.60705,-122.30966,1.0,236359.0,86298.0,35265.0,57.0,25471308.0,189.85
98108.0,47.54862,-122.32272,1.0,74178.0,19994.8,6578.6,80.8,5402181.0,134.82
98125.0,47.70799,-122.30185,1.0,80360.0,3189.0,5161.6,96.0,686019.1875,16.27
98116.0,47.5795,-122.38723,1.0,62975.0,14364.2,7826.8,92.0,2424724.25,95.54
98122.0,47.61318,-122.32122,1.0,46280.0,30012.4,2493.0600098,71.0,10077532.0,267.0
98134.0,47.59394,-122.32452,1.0,48103.0,3753.0,4923.4,57.6,1938613.125,13.51
98134.0,47.58718,-122.33467,1.0,26044.0,13884.0,13858.0,3.0,7070998.5,49.29
98105.0,47.66181,-122.31231,1.0,65434.0,51755.6,9181.0,1.0,17880184.0,128.73
98103.0,47.64859,-122.33311,1.0,91064.0,24227.0,4139.6,32.0,1997181.5,25.6
98115.0,47.67738,-122.28996,1.0,22220.0,5023.2,3862.6,90.0,778355.8125,31.74
98115.0,47.69054,-122.29705,1.0,50956.0,6949.2,5612.6,87.0,2331952.75,89.08
98108.0,47.54437,-122.30863,1.0,23751.0,14024.0,10095.0,71.0,2042771.0,30.52
98108.0,47.54137,-122.33051,1.0,40000.0,3948.0,1690.4,1.0,1618916.375,11.29
98108.0,47.54113,-122.32633,1.0,27800.0,6030.8,3376.2,13.0,1224186.25,24.39
98134.0,47.55436,-122.33631,1.0,46340.0,9113.8,4315.4,3.0,2564004.0,17.87
98155.0,47.54134,-122.30529,3.0,22800.0,17580.2,7422.0,49.0,2222097.5,101.5
98122.0,47.60191,-122.31438,1.0,38460.0,13420.6,3347.2,69.0,1950713.25,36.02
98103.0,47.68576,-122.35481,1.0,21022.0,8094.4,3927.0,54.0,945245.625,43.84
98116.0,47.5773,-122.4074,1.0,51489.0,21227.0,4139.6,93.0,1984067.625,70.76
98118.0,47.51127,-122.281,1.0,48001.0,11270.6,4357.0,49.0,2143650.75,86.46
98118.0,47.51399,-122.27946,1.0,23620.0,2760.0,2831.0,85.8,509124.0,3.58
98118.0,47.51018,-122.28192,1.0,29551.0,9569.0,4315.4,10.0,2559461.75,77.04
98118.0,47.51127,-122.281,1.0,30375.0,6428.4,2399.6,73.0,345866.6875,2.41
98118.0,47.51104,-122.28245,1.0,24280.0,4950.0,2399.6,81.4,369291.5,2.57
98115.0,47.68541,-122.27097,1.0,36185.0,3142.0,644.0,61.0,10960107.0,416.07
98117.0,47.68164,-122.3753,1.0,33589.0,7023.6,5315.0,90.0,509836.1875,21.93
98107.0,47.66587,-122.38476,1.0,43495.0,10310.2,7852.6,46.0,3220635.25,22.65
98107.0,47.67528,-122.40836,1.0,28492.0,10822.6,7197.0,12.0,1896298.875,37.78
98107.0,47.6744,-122.40735,1.0,18000.0,1800.0,1000.0,60.2,1401315.875,9.77
98107.0,47.67398,-122.40765,1.0,22719.0,0.0,6262.2,55.8,1358519.0,9.47
98101.0,47.61597,-122.33086,1.0,69000.0,22425.8,11738.8,54.0,7251589.0,50.55
98122.0,47.60842,-122.30093,1.0,48887.0,21313.0,4139.6,92.0,1967476.375,71.06
98144.0,47.59692,-122.31543,1.0,147545.0,7599.2,5882.8,69.0,6787070.0,169.75
98115.0,47.68339,-122.31947,1.0,25778.0,200.0,5513.6,67.2,1114384.625,7.77
98103.0,47.68636,-122.3423,1.0,46066.0,10647.2,7448.4,78.0,2249592.5,83.59
98013.0,47.67713,-122.35398,1.0,23835.0,9091.4,5802.0,68.6,1362523.0,63.48
98121.0,47.61468,-122.34925,1.0,31020.0,21558.8,6876.6,59.0,4970047.0,207.6
98121.0,47.61402,-122.35016,1.0,14400.0,7200.0,1690.4,57.4,1636649.125,29.62
98121.0,47.6158,-122.35126,1.0,37993.0,3547.0,10115.2,59.0,4322873.0,141.2
98121.0,47.61683,-122.35176,1.0,64630.0,21025.6,4689.0,96.0,1408291.375,9.82
98121.0,47.61636,-122.35094,1.0,20920.0,8486.2,3702.0,15.0,1042108.5,42.19
98116.0,47.57384,-122.41182,1.0,22128.0,9195.4,6660.6,94.0,608359.6875,25.24
98133.0,47.72736,-122.34579,1.0,40000.0,5011.0,4449.6,98.0,859236.625,24.02
98116.0,47.56633,-122.38725,1.0,15364.0,6000.0,3677.6,86.0,965651.125,43.8
98121.0,47.61741,-122.33491,1.0,28800.0,4092.6,2902.0,87.0,439311.9063,15.27
98121.0,47.61789,-122.33573,1.0,21600.0,5715.6,1716.2,85.6,323739.4063,6.33
98105.0,47.6646,-122.29932,1.0,25691.0,10411.8,4084.6,82.0,1169394.875,18.1
98105.0,47.66246,-122.29898,1.0,25562.0,300.0,7687.0,20.0,4801472.0,154.17
98105.0,47.66246,-122.29898,1.0,47465.0,2500.0,9103.6,82.0,3377209.75,29.54
98104.0,47.6026,-122.33232,1.0,20028.0,8674.0,5315.0,95.0,511797.4063,14.22
98104.0,47.60247,-122.33372,1.0,26195.0,2285.0,6660.6,100.0,552007.5,9.95
98104.0,47.60237,-122.33365,1.0,20183.0,3380.0,5429.6,67.0,883197.6875,6.16
98104.0,47.60284,-122.33407,1.0,12000.0,11000.0,3000.0,74.2,1062722.625,24.25
98104.0,47.60427,-122.33385,1.0,15549.0,12379.0,10611.0,55.0,2186018.5,15.24
98104.0,47.60427,-122.33385,1.0,29040.0,12547.2,4563.8,24.0,1989287.0,13.87
98104.0,47.60427,-122.33385,1.0,36019.0,10781.0,3376.2,86.0,1245187.5,8.68
98104.0,47.60431,-122.33335,1.0,39000.0,26640.0,6057.2,51.0,2067352.5,14.63
98121.0,47.61285,-122.34817,1.0,21600.0,7200.0,6200.0,50.0,1345025.75,28.81
98121.0,47.6172,-122.34979,1.0,26556.0,4968.0,4583.0,75.0,1696978.75,60.43
98121.0,47.61652,-122.34854,1.0,26270.0,10027.4,3703.8,32.0,1560461.75,33.78
98121.0,47.61595,-122.34756,1.0,49800.0,7820.0,6776.2,50.0,2385395.0,16.63
98121.0,47.61543,-122.34651,1.0,12960.0,7760.0,6080.0,69.4,418348.5,2.92
98121.0,47.61471,-122.34525,1.0,57800.0,15200.0,5679.8,87.0,2443065.25,66.29
98101.0,47.61319,-122.33695,1.0,31160.0,8482.8,7547.8,2.0,1858224.625,12.95
98101.0,47.61267,-122.33852,1.0,25920.0,13155.0,2907.4,53.0,1441900.5,41.69
98101.0,47.61332,-122.33904,1.0,22381.0,2856.0,3605.4,48.0,3532966.5,126.78
98121.0,47.61763,-122.35507,0.0,40584.0,7165.0,16764.0,60.6,33268410.0,1266.06
98121.0,47.61812,-122.35509,1.0,13940.0,10439.0,2902.0,80.8,439521.0938,11.14
98121.0,47.6146,-122.34217,1.0,26670.0,11779.6,3703.8,51.0,1553208.375,10.83
98121.0,47.61607,-122.34449,1.0,38939.0,23772.8,8256.2,57.4,3095882.0,86.02
98121.0,47.61768,-122.34139,1.0,14317.0,9435.0,0.0,68.2,1067153.75,30.33
98121.0,47.61822,-122.34132,1.0,52668.0,10345.0,6932.0,61.0,2669564.25,72.78
98121.0,47.61634,-122.35385,1.0,8969.0,8540.0,1600.0,45.6,2547848.0,30.6
98109.0,47.63203,-122.35337,1.0,35805.0,3004.8,2902.0,100.0,431471.6875,11.54
98103.0,47.66476,-122.35248,1.0,45991.0,11399.8,3559.8,77.0,1145535.75,36.43
98105.0,47.66282,-122.305,1.0,21499.0,9195.4,6660.6,85.0,605130.6875,4.22
98105.0,47.66461,-122.30142,1.0,25021.0,6087.6,5262.6,16.0,1791071.375,13.91
98105.0,47.66246,-122.29898,1.0,31905.0,4388.0,2679.0,68.8,5238803.0,47.12
98105.0,47.66246,-122.29898,1.0,52784.0,1900.0,4922.0,18.0,6778694.0,63.61
98105.0,47.66246,-122.29898,1.0,21909.0,1500.0,4315.4,67.0,2545405.0,28.41
98105.0,47.66246,-122.29898,1.0,59396.0,2757.0,1000.0,65.8,4644178.0,47.66
98105.0,47.66355,-122.30123,2.0,30910.0,8943.2,3892.8,91.0,1587454.75,46.57
98101.0,47.61521,-122.33747,1.0,19200.0,14400.0,9916.0,33.4,4475650.0,101.99
98121.0,47.61362,-122.33959,1.0,25876.0,6480.0,7258.6,81.0,1857154.75,74.92
98121.0,47.61798,-122.33974,1.0,61180.0,14039.8,6826.2,24.0,3993913.25,126.3
98121.0,47.61524,-122.33519,1.0,32569.0,0.0,7622.8,51.0,3460275.5,99.15
98115.0,47.67572,-122.3285,1.0,23931.0,5631.6,2831.0,88.0,496477.3125,18.66
98103.0,47.67491,-122.33316,1.0,21393.0,5978.4,2805.0,57.0,845961.375,32.64
98144.0,47.57256,-122.29265,1.0,23146.0,15724.0,8255.0,80.0,1132489.625,33.23
98104.0,47.60897,-122.32507,1.0,35696.0,15661.0,10877.0,100.0,1076733.25,34.98
98105.0,47.66159,-122.30441,1.0,20960.0,10965.2,3883.6,71.8,1500309.75,64.51
98121.0,47.61679,-122.33619,1.0,28800.0,6814.120019599999,4148.8,74.6,717056.375,8.45
98121.0,47.61718,-122.33654,1.0,21600.0,4351.8,3021.2,72.0,1261536.75,38.87
98101.0,47.61687,-122.33533,1.0,22860.0,8608.6,4821.6,43.0,931148.625,6.49
98105.0,47.66516,-122.2738,1.0,26386.0,0.0,5429.6,88.0,888031.875,32.22
98118.0,47.54362,-122.2667,1.0,21732.0,4734.0,4449.6,2.0,860364.1875,23.59
98107.0,47.66835,-122.38886,1.0,10495.0,10240.0,1890.0,85.4,350264.5938,6.69
98107.0,47.6684,-122.38788,1.0,7387.0,5264.0,3700.0,40.4,1678458.75,37.31
98115.0,47.67365,-122.26293,1.0,41408.0,11949.6,4591.6,83.0,1424157.25,38.78
98105.0,47.66033,-122.31348,1.0,32960.0,6599.6,3267.4,71.0,813641.0,5.67
98105.0,47.66097,-122.3139,1.0,25096.0,4540.0,4396.2,52.8,688641.8125,4.8
98105.0,47.66023,-122.31581,1.0,20571.0,6814.120019599999,4148.8,72.0,716279.6875,4.99
98105.0,47.65926,-122.31241,1.0,37800.0,10206.0,7211.4,17.0,3040195.5,118.37
98105.0,47.65711,-122.31409,1.0,22000.0,7000.0,6576.0,16.0,2717863.25,89.57
98104.0,47.60817,-122.32654,0.0,150000.0,25000.0,13435.2,94.0,2882489.75,20.09
98115.0,47.68752,-122.29852,1.0,30000.0,13858.2,3559.8,52.0,1128179.125,27.14
98115.0,47.687,-122.30013,5.0,96154.0,29303.2,4922.0,44.0,6689184.0,202.65
98103.0,47.64834,-122.33188,1.0,55000.0,13432.2,7857.0,68.0,2641681.75,20.08
98121.0,47.61345,-122.34068,1.0,96000.0,8000.0,10786.8,8.0,8690648.0,355.8
98144.0,47.57405,-122.30301,1.0,55206.0,9209.2,5612.6,75.0,2345752.5,61.84
98144.0,47.57188,-122.29531,1.0,58665.0,0.0,7404.8,98.0,3321035.75,23.15
98107.0,47.65742,-122.36736,1.0,16826.0,16826.0,6212.0,50.4,1841154.25,26.11
98134.0,47.57383,-122.33046,1.0,21790.0,20000.0,7159.2,40.0,2177075.0,33.37
98104.0,47.60542,-122.3364,1.0,37120.0,2840.0,7159.2,77.0,2178690.5,49.98
98101.0,47.60528,-122.33627,1.0,24000.0,6000.0,2648.2,89.6,90558.70313,0.63
98101.0,47.60721,-122.33451,1.0,36240.0,13835.4,4357.0,98.0,2147968.25,120.91
98101.0,47.60781,-122.33186,1.0,39320.0,10344.0,7211.4,22.4,3042875.5,145.48
98104.0,47.60547,-122.33118,1.0,41536.0,11000.8,13703.8,44.8,2735166.0,19.07
98104.0,47.60223,-122.32889,1.0,35820.0,8256.2,7404.8,94.0,3321603.0,130.58
98116.0,47.56542,-122.38502,1.0,57896.0,14039.8,6826.2,76.0,3987215.5,185.23
98116.0,47.56504,-122.38455,1.0,49744.0,16266.8,4253.8,98.0,2096835.5,89.29
98116.0,47.56342,-122.38509,1.0,19407.0,18701.0,3844.2,60.0,1411305.5,43.45
98116.0,47.5622,-122.38648,0.0,7758.0,6919.0,1976.0,61.2,1354000.625,35.04
98116.0,47.56147,-122.38638,1.0,6900.0,6900.0,4323.0,32.2,4265815.0,188.67
98116.0,47.56263,-122.38196,1.0,26241.0,13124.0,2574.0,69.6,3343550.0,100.21
98126.0,47.56197,-122.38109,1.0,25762.0,10456.4,7197.0,100.0,1906384.875,13.29
98126.0,47.56245,-122.37805,1.0,50000.0,0.0,3675.8,55.6,6118300.5,210.3
98126.0,47.56175,-122.37835,1.0,45000.0,10014.4,7248.2,60.0,2686765.0,34.15
98125.0,47.72178,-122.29498,1.0,19271.0,19249.0,2663.0,96.6,267135.0938,1.86
98125.0,47.72032,-122.29507,0.0,11000.0,7500.0,5899.0,49.8,3498214.75,134.57
98125.0,47.72606,-122.28747,1.0,32590.0,9107.6,5802.0,65.2,1361794.25,43.13
98108.0,47.552,-122.32262,1.0,61419.0,8650.4,5262.6,36.0,1811506.375,13.16
98122.0,47.60132,-122.30477,1.0,39000.0,11452.2,7732.0,25.0,2615247.75,33.92
98116.0,47.56018,-122.38716,1.0,14000.0,8180.0,2689.4,39.8,5089083.0,147.0
98144.0,47.58547,-122.3151,1.0,51704.0,8650.4,5491.8,62.0,1799402.75,41.68
98144.0,47.58513,-122.30645,1.0,19277.0,4051.0,2592.0,67.6,1219744.75,12.48
98144.0,47.58528,-122.30595,1.0,25480.0,8133.6,4148.8,48.2,741287.1875,5.17
98144.0,47.58482,-122.30501,1.0,31000.0,8058.8,5132.6,49.0,2301043.75,19.93
98144.0,47.58528,-122.305,1.0,17804.0,12208.0,2907.4,57.0,1467060.25,19.82
98144.0,47.58607,-122.30445,1.0,20736.0,1250.0,1250.0,80.8,433871.0,13.02
98144.0,47.58579,-122.3034,1.0,29035.0,6213.0,2825.0,45.6,1921801.25,19.04
98144.0,47.5859,-122.29957,1.0,35500.0,12150.0,4357.0,81.0,2130673.75,63.06
98134.0,47.58476,-122.29765,0.0,66597.0,14642.4,2907.4,89.2,1441665.375,10.05
98144.0,47.56979,-122.29234,1.0,20047.0,7182.8,2648.2,89.8,117438.3984,0.82
98134.0,47.57403,-122.3336,1.0,20000.0,4814.6,6660.6,75.0,557863.6875,3.89
98134.0,47.5741,-122.32541,1.0,32700.0,6968.0,3026.2,91.0,248616.0,1.73
98109.0,47.63776,-122.35606,1.0,25883.0,0.0,11938.4,38.0,8905287.0,247.85
98119.0,47.63629,-122.35922,1.0,14317.0,7701.0,3045.0,46.2,2332996.5,83.1
98134.0,47.56489,-122.3409,1.0,33987.0,6968.0,3026.2,92.0,243518.2031,1.7
98106.0,47.56447,-122.35335,1.0,31521.0,9494.4,5353.2,6.0,1788148.0,61.71
98134.0,47.56982,-122.33479,1.0,20400.0,3600.0,3021.2,82.2,1257033.5,46.64
98134.0,47.56487,-122.34181,1.0,21900.0,7454.6,6262.2,58.0,1333637.625,65.65
98134.0,47.56535,-122.34054,1.0,25000.0,15000.0,2648.2,100.0,145468.7969,5.46
98134.0,47.56897,-122.33617,1.0,21560.0,10974.0,5471.0,62.6,752093.625,10.75
98134.0,47.5678,-122.33622,1.0,35579.0,5231.8,4945.6,72.0,1096646.25,39.05
98134.0,47.57382,-122.32672,1.0,49950.0,6668.0,2648.2,77.0,238969.7031,1.67
98112.0,47.6315,-122.30761,1.0,62078.0,21063.6,4923.4,97.0,1955013.5,50.69
98199.0,47.63927,-122.4032,1.0,22612.0,7453.0,4148.8,87.0,731321.8125,31.6
98125.0,47.72599,-122.29314,1.0,38787.0,0.0,7852.6,55.2,3204685.5,67.52
98125.0,47.72356,-122.29378,2.0,50369.0,7494.4,5314.4,54.6,753275.1875,28.58
98134.0,47.55302,-122.33605,1.0,23545.0,7000.0,3892.8,12.0,1577040.875,61.53
98112.0,47.63111,-122.35814,1.0,33550.0,7416.6,3677.6,99.0,971990.3125,29.82
98119.0,47.63159,-122.35839,1.0,26210.0,6755.0,3602.6,55.0,1086678.125,47.59
98108.0,47.54365,-122.30785,1.0,27000.0,7023.2,6338.4,61.0,651293.3125,18.85
98102.0,47.64252,-122.32418,1.0,95501.0,25923.8,7952.4,88.0,3009967.0,62.94
98104.0,47.64243,-122.32618,1.0,13945.0,7238.0,2399.6,99.0,361542.0938,2.52
98102.0,47.64428,-122.32627,1.0,29392.0,3834.0,5314.4,91.0,755618.1875,6.18
98102.0,47.6465,-122.3252,1.0,77796.0,55504.0,4438.0,62.0,4704936.5,32.8
98103.0,47.65014,-122.34424,1.0,21118.0,9091.4,5802.0,49.0,1361427.75,39.5
98103.0,47.64868,-122.34254,1.0,101941.0,73177.0,8324.0,98.0,4489661.0,72.26
98103.0,47.64866,-122.34509,1.0,20500.0,7454.6,4578.0,48.0,1326178.125,11.27
98117.0,47.69875,-122.36725,1.0,36000.0,0.0,8005.8,3.0,12148720.0,480.9
98115.0,47.67485,-122.29284,1.0,25521.0,9195.4,6660.6,82.0,605186.3125,15.47
98115.0,47.67485,-122.29284,1.0,23190.0,11948.4,4583.0,79.0,1705515.25,68.14
98103.0,47.68602,-122.35674,1.0,23100.0,5290.0,3862.6,98.0,770333.0,32.63
98103.0,47.68642,-122.35707,1.0,33780.0,11452.2,6977.0,43.0,2595783.5,106.45
98178.0,47.51042,-122.26277,1.0,44816.0,11869.2,5262.6,69.0,1829981.375,68.97
98109.0,47.63796,-122.34897,1.0,48789.0,4490.6,2742.8,94.0,1298307.625,29.41
98118.0,47.55818,-122.28712,1.0,33105.0,10287.6,5180.4,79.0,1725336.25,69.77
98118.0,47.55387,-122.27875,1.0,41922.0,9079.0,4922.0,51.0,6782435.0,235.26
98108.0,47.55374,-122.32498,1.0,22320.0,4092.6,2902.0,62.0,439065.9063,3.06
98108.0,47.55297,-122.32472,1.0,45320.0,27971.0,8173.460009799999,59.0,10234721.0,348.22
98108.0,47.55316,-122.32616,1.0,31800.0,8200.0,2907.4,69.0,1471914.25,10.26
98108.0,47.55196,-122.32518,1.0,27185.0,7285.6,3021.2,67.0,1269367.5,8.85
98108.0,47.55168,-122.32459,1.0,20560.0,7200.0,2902.0,70.2,452612.5,3.16
98108.0,47.55049,-122.32382,1.0,25000.0,2680.0,5422.4,25.0,1778431.75,64.81
98108.0,47.55145,-122.32635,1.0,23272.0,2600.0,5193.2,25.6,1787119.0,45.79
98108.0,47.55127,-122.32576,1.0,24988.0,13633.0,6776.2,41.0,2399353.5,81.96
98108.0,47.55127,-122.32576,1.0,21386.0,6668.0,2648.2,65.0,222600.0938,1.55
98103.0,47.6557,-122.34682,1.0,21436.0,6882.0,6387.8,95.0,534703.6875,3.73
98102.0,47.65205,-122.3218,1.0,7245.0,6644.0,6344.0,89.2,630250.125,18.16
98103.0,47.65178,-122.351,1.0,24335.0,12400.0,2575.0,82.2,1010967.688,14.49
98103.0,47.64904,-122.34609,1.0,26295.0,12890.0,3559.8,94.0,1126157.25,28.09
98101.0,47.61179,-122.3404,1.0,46580.0,2818.9200195999997,4148.8,63.0,710275.375,4.95
98101.0,47.61165,-122.34011,1.0,25920.0,5692.2,2902.0,5.0,478690.0938,3.34
98121.0,47.61236,-122.34144,1.0,38880.0,13313.8,5703.8,93.0,1011667.5,13.71
98121.0,47.61203,-122.34165,1.0,56863.4,9813.2,7896.4,93.0,2897079.75,36.92
98121.0,47.61297,-122.34324,1.0,23995.0,6087.6,5262.6,75.0,1793851.375,46.48
98101.0,47.61098,-122.32766,1.0,39760.0,9969.4,4258.0,92.0,2478960.0,149.91
98101.0,47.61109,-122.32721,1.0,30971.0,15035.4,15312.4,71.6,2823184.0,94.85
98101.0,47.61063,-122.32741,1.0,22667.0,9858.6,11315.8,1.0,3767135.0,148.55
98103.0,47.64965,-122.34913,1.0,18740.0,13660.0,1440.0,58.2,2227638.25,60.88
98103.0,47.6502,-122.34959,5.0,14273.0,14128.0,9680.0,43.2,4193371.0,110.17
98103.0,47.65114,-122.34954,1.0,15908.0,8762.0,1500.0,79.0,1291405.25,9.0
98103.0,47.65115,-122.35024,1.0,10155.0,8000.0,3538.0,98.0,1021796.625,42.04
98103.0,47.65019,-122.35013,1.0,22218.0,8668.0,3376.2,88.0,1215156.25,8.47
98103.0,47.65061,-122.35159,1.0,40313.0,33976.0,4579.0,95.0,1818867.875,30.32
98103.0,47.65214,-122.356,1.0,26532.0,12079.8,4923.4,5.0,1934224.25,66.53
98103.0,47.65186,-122.35531,1.0,19600.0,2788.0,6660.6,68.4,576405.125,9.46
98103.0,47.65138,-122.35565,1.0,30730.0,10344.0,7211.4,31.2,3050455.25,73.52
98107.0,47.65297,-122.35839,1.0,36839.0,0.0,7159.2,47.0,2173143.75,18.34
98119.0,47.64905,-122.36055,1.0,57200.0,5000.0,5491.8,81.0,1799664.125,82.34
98109.0,47.64805,-122.35534,1.0,23600.0,5023.2,3862.6,82.0,776248.6875,5.41
98109.0,47.64976,-122.35684,1.0,40067.0,8058.8,5132.6,43.0,2303732.75,16.06
98109.0,47.64976,-122.35684,1.0,26419.0,8054.2,4338.6,67.0,1074989.0,7.49
98109.0,47.64976,-122.35684,1.0,25262.0,6921.6,2907.4,54.0,1469556.25,23.85
98103.0,47.64975,-122.35289,0.0,38723.0,22176.8,6728.6,52.4,4877959.0,38.12
98109.0,47.64901,-122.35516,1.0,32739.0,3948.0,1690.4,57.0,1619177.125,11.29
98109.0,47.64934,-122.35592,1.0,34545.0,9951.2,5132.6,29.0,2313978.75,16.13
98109.0,47.64865,-122.35435,1.0,70296.0,22881.8,14229.6,86.0,2782066.5,19.39
98104.0,47.59979,-122.33339,1.0,27838.0,6217.4,3376.2,77.0,1217509.125,8.49
98106.0,47.55105,-122.34695,2.0,35300.0,9408.0,7258.6,60.0,1856230.625,30.02
98133.0,47.72471,-122.3412,1.0,92129.0,22887.4,2689.4,72.0,5155090.5,127.1
98133.0,47.72288,-122.34065,1.0,20236.0,8039.6,4679.6,45.0,1965182.25,49.58
98133.0,47.72004,-122.34418,1.0,27118.0,12697.0,6582.8,62.0,2050600.75,40.22
98133.0,47.72299,-122.34293,1.0,25557.0,10550.8,4959.4,51.2,2280352.5,15.9
98133.0,47.72134,-122.34102,1.0,16243.0,10751.0,8256.2,31.2,3076813.25,122.73
98133.0,47.72183,-122.34328,1.0,48112.0,9683.0,3883.6,73.0,1485945.875,10.36
98133.0,47.72065,-122.34318,1.0,19050.0,0.0,3376.2,65.4,1208029.25,32.86
98133.0,47.73387,-122.34722,1.0,26275.0,16518.0,5422.4,27.0,1772188.5,12.35
