ZipCode,Latitude,Longitude,NumberofBuildings,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity
98109.0,47.64976,-122.35684,1.0,26419.0,14576.6,6461.4,67.0,40.70000076,1074989.0,1074989.0,0.0,0.0,7.49,0.28
98109.0,47.64976,-122.35684,1.0,25262.0,14487.6,3030.6,54.0,58.20000076,1469556.25,1508578.25,0.0,294882.0,23.85,0.94
98103.0,47.64975,-122.35289,0.0,38723.0,28730.4,2668.6,58.4,126.0,4877959.0,4879644.0,0.0,89080.0,38.12,0.72
98109.0,47.64901,-122.35516,1.0,32739.0,11255.2,6484.0,57.0,49.5,1619177.125,1785202.125,0.0,0.0,11.29,0.33
98109.0,47.64934,-122.35592,1.0,34545.0,9575.4,7225.6,29.0,67.0,2313978.75,2313978.75,0.0,0.0,16.13,0.47
98109.0,47.64865,-122.35435,1.0,70296.0,15225.8,11184.4,86.0,39.59999847,2782066.5,3018885.75,0.0,0.0,19.39,0.28
98104.0,47.59979,-122.33339,1.0,27838.0,9137.8,3036.2,77.0,43.70000076,1217509.125,1265151.625,0.0,0.0,8.49,0.3
98106.0,47.55105,-122.34695,2.0,35300.0,9408.0,5824.6,53.6,41.5,1856230.625,1931830.75,0.0,370100.0,30.02,1.06
98133.0,47.72471,-122.3412,1.0,92129.0,16653.8,5437.0,71.0,56.0,5155090.5,5368434.5,0.0,1975745.0,127.1,1.38
98133.0,47.72288,-122.34065,1.0,20236.0,15914.2,5120.4,76.2,97.09999847,1965182.25,2089365.125,0.0,777758.0,49.58,2.45
98133.0,47.72004,-122.34418,1.0,27118.0,12697.0,8291.2,62.0,51.5,2050600.75,2158188.5,0.0,561790.0,40.22,1.01
98133.0,47.72299,-122.34293,1.0,25557.0,9035.4,7225.6,37.0,89.19999695,2280352.5,2280352.5,0.0,0.0,15.9,0.62
98133.0,47.72134,-122.34102,1.0,16243.0,10751.0,4556.8,38.2,114.0,3076813.25,3320817.0,0.0,2195151.0,122.73,4.55
98133.0,47.72183,-122.34328,1.0,48112.0,8918.0,4783.8,73.0,30.89999962,1485945.875,1463960.0,0.0,0.0,10.36,0.22
98133.0,47.72065,-122.34318,1.0,19050.0,0.0,3599.0,73.6,63.40000153,1208029.25,1296995.0,0.0,529618.0,32.86,1.57
98133.0,47.73387,-122.34722,1.0,26275.0,16518.0,6796.6,27.0,67.40000153,1772188.5,1871245.75,0.0,0.0,12.35,0.29
98133.0,47.72644,-122.34338,1.0,45000.0,5979.6,2920.8,69.6,131.3999939,5912066.0,6104259.5,0.0,2938397.0,176.79,3.93
98133.0,47.72337,-122.34373,1.0,26115.0,11209.6,4464.4,43.0,64.69999695,1689372.625,1760626.0,0.0,541023.0,36.74,1.41
98105.0,47.6702,-122.32066,1.0,30044.0,0.0,7203.4,78.0,38.20000076,1149140.25,1343672.875,0.0,808817.0,45.33,1.74
98109.0,47.64344,-122.3509,1.0,49468.0,7750.4,4795.2,82.0,38.0,1881516.125,2115259.0,0.0,1059007.0,61.98,1.27
98109.0,47.6441,-122.34795,1.0,46539.0,15585.8,4074.4,73.0,116.0,5400049.5,5589312.5,0.0,3093493.0,180.38,3.88
98121.0,47.61283,-122.34392,1.0,29796.0,10295.2,4122.0,47.0,75.0,2233262.0,2309752.75,0.0,1387450.0,79.58,2.67
98121.0,47.6123,-122.34395,1.0,14428.0,7200.0,2788.0,36.0,45.5,983595.875,1013921.625,0.0,222433.0,17.12,0.65
98121.0,47.61185,-122.3434,1.0,37853.0,12495.0,3685.2,98.0,25.10000038,1262255.75,1262255.75,0.0,0.0,8.8,0.23
98109.0,47.62231,-122.34145,1.0,14400.0,14400.0,2790.0,75.6,15.89999962,456953.0,521523.1875,0.0,207642.0,12.77,0.44
98119.0,47.62232,-122.36101,1.0,31945.0,0.0,6796.6,4.0,56.5,1806468.0,1806468.0,0.0,0.0,12.59,0.39
98109.0,47.6189,-122.35713,1.0,52908.0,33055.0,3701.4,43.0,84.69999695,4480961.0,4480961.0,0.0,0.0,31.24,0.36
98101.0,47.60683,-122.33771,1.0,34680.0,14522.6,4199.0,92.0,33.70000076,1169948.875,1259828.25,0.0,394959.0,26.38,0.76
98101.0,47.60867,-122.33265,1.0,75058.0,14804.8,2905.4,24.0,74.40000153,5587347.0,6207115.5,0.0,4530240.0,247.97,3.3
98101.0,47.61119,-122.33581,1.0,25000.0,4182.8,2648.2,89.6,1.0,24105.5,24105.5,0.0,0.0,0.17,0.0
98101.0,47.61103,-122.33549,1.0,16200.0,13057.6,7103.8,2.0,129.6999969,2100982.75,2147472.5,0.0,132489.0,20.76,0.57
98101.0,47.61091,-122.33667,1.0,35200.0,21674.6,8389.8,8.0,85.19999695,2998208.25,2998208.25,0.0,0.0,20.9,0.59
98101.0,47.60961,-122.33566,1.0,35840.0,5121.6,2050.4,83.0,42.90000153,1538750.625,1724638.75,0.0,815511.0,48.35,1.35
98101.0,47.60985,-122.33527,1.0,23230.0,5559.8,4151.6,60.0,57.40000153,1333432.125,1356947.75,0.0,0.0,9.3,0.36
98101.0,47.60952,-122.33558,1.0,15609.0,6104.0,8984.4,17.0,132.8000031,2883139.0,2991557.25,762032.8125,0.0,73.61,2.41
98101.0,47.61186,-122.32857,1.0,52284.0,41758.6,19177.6,51.2,162.1000061,8476183.0,8491346.0,0.0,915594.0,101.34,2.06
98104.0,47.6097,-122.325,0.0,20411.0,10596.4,4011.4,73.0,98.69999695,2014475.875,2145049.5,0.0,1239533.0,71.23,3.49
98122.0,47.61065,-122.32125,1.0,21571.0,11530.4,7979.6,2.0,136.6000061,2946756.25,3129807.0,0.0,1408968.0,85.55,2.77
98122.0,47.61194,-122.32177,1.0,41632.0,31917.0,3514.4,90.0,38.5,2828950.5,3209164.5,0.0,1901370.0,107.45,1.46
98122.0,47.60865694,-122.3205368,1.0,45780.0,4500.0,7771.8,52.0,236.6999969,10834087.0,11542708.0,5473370.5,55262.0,462.4,10.1
98114.0,47.60865416,-122.3205904,0.0,50000.0,16032.2,10958.0,42.0,74.69999695,3735308.5,3838425.0,0.0,736988.0,60.04,1.53
98101.0,47.60901,-122.32994,1.0,35886.0,1184.0,436.0,80.2,29.5,1107290.625,1255324.0,682047.625,0.0,55.61,1.46
98104.0,47.60821,-122.3296,1.0,53000.0,17600.0,9869.8,55.0,46.5,2465983.5,2769792.0,1379517.75,202628.0,123.41,3.27
98107.0,47.66256,-122.36483,1.0,18380.0,6060.0,3304.0,39.4,193.0,5355753.0,5355753.0,0.0,0.0,37.34,1.35
98107.0,47.66388,-122.36831,1.0,36444.0,6842.8,2648.2,80.0,4.400000095,161311.0938,169464.0938,0.0,0.0,1.12,0.03
98107.0,47.65907,-122.36783,1.0,27553.0,5690.6,4662.4,63.0,35.09999847,966677.125,1054377.75,0.0,539085.0,31.61,1.15
98107.0,47.6583,-122.36638,3.0,57310.0,5086.6,4898.4,65.6,21.89999962,1253745.5,1395637.75,0.0,566337.0,34.87,0.61
98109.0,47.62296,-122.33884,1.0,10109.0,7016.0,3609.0,79.2,38.20000076,989079.5,1071271.0,0.0,209754.0,16.57,0.64
98109.0,47.62354,-122.33808,1.0,40686.0,10075.6,4048.6,73.0,51.79999924,2106073.5,2188575.25,0.0,1264041.0,73.0,1.79
98109.0,47.62399,-122.33804,1.0,45271.0,10979.0,6989.2,57.0,56.40000153,2553763.5,2912179.5,0.0,1406910.0,82.72,1.83
98109.0,47.62437,-122.33802,1.0,28380.0,8192.8,4725.8,62.0,48.40000153,1372213.375,1503529.375,0.0,567900.0,35.77,1.26
98109.0,47.62296,-122.3362,1.0,329850.0,162894.0,11846.0,77.0,82.09999847,28053172.0,28053172.0,0.0,6327910.0,487.53,0.96
98109.0,47.62353,-122.33622,1.0,23730.0,5690.6,4555.4,95.0,40.70000076,966907.375,1074761.125,0.0,549375.0,32.09,1.23
98109.0,47.62799,-122.33132,1.0,37481.0,0.0,6492.8,1.0,198.6000061,7442314.5,7419337.0,0.0,468117.0,73.48,1.95
98109.0,47.62208,-122.35398,1.0,49847.0,10762.8,6798.2,84.8,105.9000015,5277482.5,5719698.0,2097789.75,0.0,184.09,7.08
98109.0,47.61876,-122.3534,1.0,23241.0,5888.8,6321.6,66.0,31.79999924,739210.5,789925.875,0.0,335751.0,20.64,0.89
98109.0,47.61974,-122.3511,1.0,155795.0,71416.6,5750.6,69.4,113.4000015,17673018.0,18847708.0,0.0,2874465.0,255.83,1.64
98109.0,47.62208,-122.35398,1.0,21018.0,12628.8,7739.0,43.2,83.80000305,1761137.5,1789470.75,175780.0,0.0,24.62,1.17
98109.0,47.62208,-122.35398,1.0,28631.0,6994.0,1968.0,66.6,206.1999969,5903015.0,6193701.5,0.0,3272098.0,192.12,6.29
98109.0,47.62049,-122.3493,1.0,50000.0,65972.2,12447.2,32.2,353.7000122,17686444.0,18163924.0,0.0,8683709.0,523.95,15.42
98109.0,47.62082,-122.35251,1.0,33000.0,10884.6,8654.8,55.0,56.40000153,2485521.0,2470816.0,137900.0,374537.0,41.06,1.01
98109.0,47.62055,-122.33881,1.0,38038.0,19600.0,6129.8,84.0,52.70000076,2003807.75,2040142.0,0.0,0.0,13.97,0.37
98109.0,47.62028,-122.33717,1.0,41591.0,21350.0,4875.0,92.0,60.70000076,2524228.25,2739358.75,0.0,1304742.0,77.8,1.2
98109.0,47.62038,-122.33759,1.0,35404.0,5000.0,1250.0,1.0,227.5,9190442.0,9228577.0,0.0,3683752.0,234.03,5.64
98109.0,47.62004,-122.33807,1.0,120548.0,88960.0,5436.0,92.0,56.79999924,7429423.0,7429423.0,0.0,752359.0,86.51,0.66
98109.0,47.62054,-122.33807,1.0,22341.0,8214.0,5225.0,77.0,62.59999847,1912760.75,1979164.25,0.0,0.0,13.33,0.37
98109.0,47.6223,-122.35653,1.0,8061.0,8000.0,2095.0,41.0,55.59999847,564754.1875,585965.6875,0.0,0.0,3.94,0.16
98109.0,47.60192,-122.33282,1.0,49680.0,12886.0,17587.2,67.8,57.29999924,2844685.0,2890473.75,1427730.0,0.0,119.34,2.4
98109.0,47.60219,-122.3313,1.0,36314.0,15842.0,6318.6,45.4,50.5,1832808.75,1882952.875,204650.0,391578.0,44.33,1.22
98101.0,47.60849,-122.33924,1.0,11888.0,4329.0,4029.0,89.0,62.09999847,1257774.625,1230670.25,0.0,0.0,8.77,0.34
98101.0,47.60994,-122.33997,1.0,25500.0,8500.0,6313.4,72.0,60.90000153,2071670.25,2223121.25,897694.0,0.0,77.48,1.62
98101.0,47.60711,-122.33886,1.0,24019.0,4182.8,2648.2,89.6,1.799999952,44293.5,44293.5,0.0,0.0,0.31,0.01
98101.0,47.60805,-122.33978,1.0,15614.0,9240.0,8199.0,88.8,110.3000031,5437110.5,5469793.5,0.0,1308614.0,98.28,1.99
98101.0,47.60918,-122.34079,1.0,22669.0,10455.0,3668.0,74.8,85.19999695,3778355.0,3778355.0,0.0,0.0,26.34,0.58
98101.0,47.60895,-122.34052,1.0,17114.0,6426.0,1840.0,58.0,271.8999939,6901554.0,6868711.5,0.0,3699277.0,218.79,8.62
98101.0,47.60836,-122.34157,1.0,20895.0,16260.0,3560.0,65.4,69.5,2827772.75,2877728.5,0.0,545627.0,44.89,1.1
98121.0,47.61113,-122.34556,1.0,36036.0,27594.0,13945.0,91.0,41.29999924,1717130.875,1818635.25,0.0,0.0,11.97,0.15
98101.0,47.61041,-122.34214,1.0,36160.0,9809.4,6796.6,47.0,51.5,1862176.875,1921962.0,0.0,0.0,12.98,0.36
98101.0,47.61014,-122.34251,1.0,6455.0,5813.0,5581.0,73.2,148.3999939,5136604.5,5123179.0,0.0,2330615.0,143.34,4.14
98121.0,47.6123,-122.34611,1.0,68048.0,8030.8,5688.6,100.0,24.0,1634178.25,1634178.25,0.0,59257.0,14.13,0.21
98121.0,47.61252,-122.34565,1.0,12714.0,11592.0,2836.0,74.2,79.59999847,2160420.0,2370772.25,0.0,1320588.0,75.99,2.59
98121.0,47.61341,-122.34597,0.0,22710.0,5868.0,3026.2,90.4,12.69999981,287763.5,287763.5,0.0,0.0,2.01,0.09
98102.0,47.6367,-122.3285,1.0,36959.0,13540.0,7815.4,13.0,86.69999695,3205182.5,3205182.5,0.0,2418.0,22.46,0.44
98104.0,47.63616,-122.32718,1.0,57972.0,0.0,10316.4,68.0,62.09999847,3600571.25,3658985.5,0.0,349371.0,41.22,0.76
98102.0,47.63239,-122.32072,1.0,45960.0,14420.4,6264.0,56.0,90.69999695,4167253.75,4711474.0,0.0,3332616.0,182.81,3.98
98109.0,47.61992,-122.34539,1.0,21128.0,6509.2,3030.0,97.0,20.70000076,436604.0938,436604.0938,0.0,0.0,3.04,0.14
98109.0,47.61893,-122.34473,1.0,108763.0,105499.0,58152.0,22.8,54.20000076,9155568.0,9512996.0,0.0,3390579.0,220.26,0.8
98109.0,47.61952,-122.34462,1.0,54150.0,650.0,4783.8,56.8,28.10000038,1539066.375,1539066.375,0.0,0.0,10.73,0.21
98109.0,47.62014,-122.34456,1.0,38500.0,12791.0,7376.0,37.0,72.80000305,2804534.0,2874815.0,0.0,1207255.0,75.25,1.95
98109.0,47.62174,-122.34417,1.0,19000.0,2070.0,1509.8,95.0,45.59999847,867184.375,867184.375,0.0,523951.0,30.22,1.04
98109.0,47.6201,-122.34071,1.0,27338.0,8156.8,4656.0,56.0,21.29999924,581289.0,682542.8125,0.0,0.0,4.05,0.15
98102.0,47.64132,-122.31644,1.0,65000.0,20000.0,4642.4,77.8,102.3000031,2045592.0,2278550.5,0.0,1376179.0,77.76,0.91
98119.0,47.6224,-122.36248,1.0,20649.0,13767.0,2000.0,59.2,349.1000061,12015936.0,12512916.0,0.0,7340535.0,422.45,12.27
98119.0,47.61954,-122.35847,1.0,45864.0,13472.0,4090.4,94.0,56.5,2590622.0,3034554.5,0.0,2110272.0,115.43,2.52
98125.0,47.72726,-122.32835,1.0,61099.0,12701.2,5927.2,23.0,57.09999847,3485865.5,3870672.5,0.0,1747116.0,104.91,2.13
98125.0,47.71343,-122.31466,1.0,50337.0,10419.8,7786.2,94.0,19.70000076,991918.0,991918.0,0.0,70083.0,10.15,0.3
98116.0,47.56549,-122.39689,1.0,60814.0,15788.8,6568.0,83.0,36.90000153,2246747.5,2246747.5,0.0,667526.0,46.46,1.13
98102.0,47.63245,-122.32529,1.0,33176.0,15000.0,3934.4,89.0,43.0,1426279.5,1513388.25,0.0,563838.0,35.96,1.08
98102.0,47.63246,-122.32658,1.0,10751.0,8044.0,2635.0,59.2,87.69999695,1878742.875,1980961.25,0.0,928714.0,55.95,2.22
98118.0,47.52499,-122.27466,1.0,75605.0,15316.0,5485.6,83.0,30.10000038,2274873.5,2457541.75,0.0,754477.0,50.67,0.67
98118.0,47.52526,-122.27092,1.0,29525.0,6127.2,3663.4,77.0,44.0,1297812.75,1369340.75,0.0,333074.0,24.42,0.83
98108.0,47.55072,-122.30265,1.0,21948.0,3437.6,1716.2,80.0,14.89999962,326001.1875,326001.1875,0.0,0.0,2.27,0.1
98112.0,47.64033,-122.29135,1.0,30095.0,1096.0,4037.0,65.6,188.3999939,5876439.0,6014124.0,0.0,2752785.0,167.98,5.39
98125.0,47.72039,-122.29729,1.0,31303.0,3468.0,840.0,58.2,85.40000153,3040978.0,3515178.25,0.0,1962133.0,111.73,2.99
98108.0,47.53906,-122.32031,1.0,16768.0,6837.0,5775.0,33.0,29.10000038,856088.625,878933.3125,0.0,0.0,5.97,0.2
98122.0,47.60321889,-122.3205567,1.0,22688.0,5000.8,2399.6,87.0,14.60000038,331675.0,391818.4063,0.0,103047.0,7.07,0.31
98118.0,47.56028,-122.28914,1.0,22364.0,0.0,3465.8,72.8,65.59999847,1467029.75,1625774.5,0.0,958160.0,54.44,2.43
98118.0,47.54693,-122.28718,1.0,40738.0,10496.2,6796.6,84.0,46.70000076,1903455.875,2001403.875,0.0,0.0,13.27,0.32
98109.0,47.62038,-122.34668,1.0,26580.0,11497.0,7223.4,54.6,194.6000061,7408342.0,7588115.5,0.0,884468.0,92.45,2.14
98115.0,47.68566,-122.31849,1.0,45680.0,11995.0,4005.8,79.0,45.5,2077039.375,2394061.75,0.0,1567688.0,86.81,1.9
98109.0,47.61935,-122.33389,1.0,726000.0,171197.8,36825.2,8.0,52.09999847,37797084.0,39120828.0,0.0,14078694.0,913.07,1.26
98106.0,47.53439,-122.37699,1.0,18278.0,15212.0,3581.0,96.0,15.89999962,531737.1875,531737.1875,0.0,0.0,3.71,0.16
98107.0,47.65804,-122.36537,1.0,10292.0,10200.0,5929.6,71.2,44.40000153,910718.6875,973080.1875,0.0,0.0,6.35,0.22
98126.0,47.54176,-122.37349,1.0,54285.0,16325.0,6129.8,75.0,36.29999924,1972078.625,2024296.625,0.0,0.0,13.75,0.25
98108.0,47.56067,-122.32646,1.0,18373.0,2728.0,6371.6,86.0,32.0,675772.875,819493.125,0.0,504057.0,27.97,1.33
98108.0,47.56067,-122.32705,1.0,45594.0,5559.8,4151.6,75.0,29.60000038,1351267.875,1329148.25,0.0,0.0,9.42,0.21
98108.0,47.55013,-122.33044,1.0,26660.0,8972.4,7283.0,37.0,84.09999847,2241280.5,2241280.5,0.0,0.0,15.62,0.59
98108.0,47.56056,-122.32593,1.0,21780.0,6346.0,2907.0,44.0,31.0,870625.8125,966168.625,0.0,272256.0,18.63,0.66
98108.0,47.54813,-122.32553,1.0,35000.0,8820.0,2753.6,53.0,10.80000019,378714.4063,378714.4063,0.0,0.0,2.64,0.08
98108.0,47.54948,-122.32536,1.0,26150.0,9431.6,4839.0,6.0,46.20000076,1208407.625,1322416.75,0.0,392900.0,26.55,1.02
98108.0,47.54974,-122.3261,1.0,24000.0,8191.4,5636.8,73.0,45.40000153,1088556.25,1148448.75,0.0,0.0,7.59,0.32
98102.0,47.64132,-122.31644,1.0,40809.0,10724.0,5800.0,38.0,60.70000076,2478045.5,2699616.0,0.0,1213313.0,73.26,1.68
98103.0,47.65791,-122.34274,1.0,25580.0,2500.0,3247.0,76.6,28.29999924,794724.625,892651.125,0.0,281713.0,18.54,0.66
98133.0,47.72618,-122.35642,1.0,51298.0,15383.0,2537.4,85.0,110.1999969,5655578.0,5847878.5,0.0,3560971.0,203.73,3.97
98133.0,47.72558,-122.3578,1.0,22898.0,0.0,3026.2,100.0,11.60000038,265774.9063,272664.4063,0.0,0.0,1.85,0.08
98108.0,47.5213,-122.32182,1.0,31600.0,5374.4,5927.2,3.0,106.4000015,3363535.5,3731853.25,0.0,1730229.0,103.28,3.27
98108.0,47.52024,-122.32137,1.0,35289.0,4242.0,2037.0,63.0,24.79999924,876425.0,1010737.813,0.0,385602.0,23.9,0.68
98108.0,47.51899,-122.321,1.0,30000.0,5140.0,4033.0,50.0,58.29999924,1750419.0,2053772.75,0.0,1471375.0,80.09,2.77
98108.0,47.5193,-122.3213,1.0,22176.0,3153.5200195999996,6371.6,60.0,33.20000076,736428.625,746905.625,0.0,598959.0,32.77,1.48
98108.0,47.51968,-122.3212,1.0,31300.0,5000.8,1433.6,89.0,11.60000038,362874.0,398438.5938,0.0,141961.0,9.08,0.29
98108.0,47.51918,-122.31957,1.0,22000.0,0.0,5331.2,14.0,31.79999924,700627.625,700627.625,0.0,0.0,4.88,0.22
98125.0,47.70079,-122.32714,1.0,39541.0,0.0,10568.8,38.0,90.19999695,3568419.5,3832168.5,0.0,0.0,24.88,0.62
98115.0,47.69883,-122.32479,1.0,23320.0,7290.0,10198.4,49.0,140.3000031,4294550.0,4513728.0,0.0,2294563.0,135.81,4.44
98115.0,47.70007,-122.32533,1.0,26930.0,14204.4,8094.4,64.0,37.20000076,1002995.0,1002995.0,0.0,0.0,6.99,0.26
98115.0,47.70087,-122.32379,1.0,65069.0,0.0,3539.8,76.0,44.40000153,2890379.0,3073612.0,0.0,638800.0,49.62,1.28
98105.0,47.66353,-122.29505,1.0,20296.0,5395.6,4952.0,57.4,42.20000076,855665.125,855665.125,0.0,0.0,5.97,0.29
98105.0,47.66246,-122.29342,1.0,10388.0,8116.0,3200.0,34.4,55.0,1261634.5,1365716.125,0.0,403535.0,27.41,1.24
98105.0,47.66183,-122.29264,1.0,35066.0,3312.0,2846.4,86.0,46.90000153,1645605.125,1807593.875,0.0,915985.0,53.73,1.4
98105.0,47.66294,-122.29521,1.0,33576.0,7912.0,4725.4,64.0,38.0,1275231.75,1466199.875,0.0,885108.0,49.73,1.48
98105.0,47.66205,-122.29545,1.0,34982.0,0.0,19426.0,21.0,304.2000122,10642754.0,10821972.0,0.0,3283070.0,225.67,6.84
98104.0,47.61074,-122.32259,1.0,23483.0,10360.0,8509.0,66.2,33.29999924,729397.1875,729397.1875,0.0,0.0,5.08,0.24
98199.0,47.63981,-122.39907,1.0,20000.0,3910.0,3157.6,71.6,36.5,873577.3125,910117.6875,0.0,195410.0,15.11,0.63
98107.0,47.67477,-122.38241,1.0,21765.0,4030.0,5810.8,80.0,19.79999924,431390.4063,498909.0,0.0,311468.0,17.38,0.8
98122.0,47.61065,-122.31711,1.0,1719643.0,318960.0,72376.6,65.6,66.69999695,114648520.0,123205560.0,0.0,52975694.0,3243.48,1.47
98122.0,47.6101,-122.30838,1.0,26560.0,10521.0,1966.2,1.0,65.90000153,1751483.875,1831347.125,0.0,1141501.0,64.88,2.44
98103.0,47.65022,-122.34174,1.0,20140.0,7182.8,2648.2,49.0,5.800000191,116486.6016,116486.6016,0.0,0.0,0.81,0.04
98118.0,47.53846,-122.28305,1.0,38845.0,6000.0,8848.0,82.0,178.1000061,6917280.0,6917280.0,0.0,3626753.0,215.56,5.55
98118.0,47.53747,-122.28308,1.0,25946.0,0.0,15027.8,40.0,293.7000122,7619445.0,8071987.5,0.0,2614450.0,173.75,6.66
98125.0,47.70743,-122.28463,1.0,40374.0,11427.0,3644.2,85.0,45.79999924,1848878.5,2054157.0,0.0,1119402.0,64.54,1.67
98108.0,47.55045,-122.32749,1.0,25500.0,4988.2,5061.2,98.0,47.59999847,1213869.75,1430417.125,0.0,1015122.0,55.3,2.17
98108.0,47.5478,-122.32307,1.0,37524.0,2596.0,3663.4,34.4,31.0,1242311.5,1343671.0,0.0,356089.0,25.09,0.6
98108.0,47.54912,-122.32184,1.0,56193.0,15164.8,4974.2,74.2,44.5,2497942.75,2580058.5,0.0,638992.0,46.9,0.83
98107.0,47.6712,-122.37568,1.0,35448.0,3832.2,3465.8,97.0,38.90000153,1379932.5,1632148.75,0.0,1099383.0,60.34,1.7
98107.0,47.66986,-122.37418,1.0,29214.0,37469.4,19571.6,8.0,319.6000061,9336239.0,9558542.0,0.0,3108958.0,208.53,7.14
98107.0,47.66828,-122.37428,1.0,47034.0,0.0,10615.2,34.0,298.2999878,14029480.0,14473242.0,0.0,6221459.0,384.85,4.32
98125.0,47.66621,-122.37502,1.0,29880.0,4700.0,3674.8,58.4,38.5,1331122.125,1527101.375,0.0,782491.0,45.38,1.42
98107.0,47.66389,-122.37307,1.0,14840.0,9400.0,6900.0,88.6,30.0,935580.3125,1111093.0,0.0,700967.0,38.86,1.25
98107.0,47.6644,-122.37246,1.0,31932.0,9546.0,9089.0,3.0,73.19999695,3035962.25,3287502.0,0.0,1236579.0,78.22,1.89
98107.0,47.66411,-122.37185,1.0,39840.0,7358.4,5613.4,2.0,18.89999962,752104.0,774360.0,0.0,0.0,5.24,0.13
98107.0,47.66984,-122.3842,1.0,15000.0,3100.0,3228.2,77.2,84.69999695,1533245.75,1642173.75,0.0,603208.0,38.52,1.26
98107.0,47.66894,-122.38242,1.0,21528.0,5180.8,3026.2,85.0,14.30000019,306911.0938,330300.5,0.0,96997.0,6.61,0.31
98107.0,47.66908,-122.38627,1.0,25828.0,0.0,2829.6,70.4,42.40000153,1094940.75,1115775.5,0.0,119380.0,13.14,0.44
98107.0,47.67482,-122.37316,1.0,30554.0,40874.0,4940.6,46.2,172.6000061,5274642.0,5205994.5,0.0,0.0,36.77,1.22
98107.0,47.66327,-122.37439,1.0,40445.0,2607.9200195999997,1509.8,92.0,19.39999962,786253.6875,911009.375,0.0,515035.0,29.24,0.72
98107.0,47.66318,-122.37283,1.0,23500.0,5106.0,2723.2,53.0,48.40000153,1137967.5,1149592.0,0.0,116084.0,13.29,0.57
98134.0,47.67518,-122.36549,1.0,23067.0,10446.4,2950.4,82.0,60.90000153,1404253.75,1524765.875,0.0,476832.0,31.79,1.42
98119.0,47.64909,-122.37788,1.0,25987.0,13077.6,14202.8,35.0,327.7999878,8518313.0,8746499.0,0.0,3861316.0,237.54,9.19
98119.0,47.65018,-122.37787,1.0,16766.0,9623.0,3028.2,58.0,45.79999924,1208035.375,1186733.125,0.0,0.0,8.42,0.32
98119.0,47.65252,-122.37587,1.0,25859.0,4000.0,3157.6,88.0,33.20000076,858780.625,916019.375,0.0,193073.0,14.9,0.58
98199.0,47.66238,-122.38831,1.0,20600.0,5000.0,6318.6,1.0,67.59999847,1730600.625,1943594.875,0.0,480992.0,34.26,1.34
98199.0,47.66126,-122.38751,1.0,10200.0,6968.0,2648.2,74.0,21.79999924,222255.9063,222255.9063,0.0,0.0,1.55,0.07
98199.0,47.66106,-122.38576,1.0,33385.0,8399.0,3685.2,89.0,38.79999924,1294615.25,1294615.25,0.0,0.0,9.03,0.22
98199.0,47.66206,-122.38948,1.0,56884.0,7985.8,4469.8,71.0,24.39999962,1388345.125,1577967.75,0.0,602881.0,37.49,0.66
98117.0,47.6917,-122.37617,1.0,32810.0,17597.4,7112.2,66.0,61.5,2017967.75,2168833.0,0.0,701700.0,46.44,1.42
98119.0,47.64455,-122.37581,1.0,30989.0,4182.8,2648.2,89.6,3.200000048,97690.39844,98862.89844,0.0,0.0,0.68,0.02
98119.0,47.64418,-122.37587,1.0,39952.0,4182.8,2648.2,89.6,1.399999976,57133.19922,58114.19922,0.0,0.0,0.4,0.01
98119.0,47.65504,-122.37402,1.0,20784.0,6804.8,4656.0,80.0,31.60000038,657385.8125,688824.0,0.0,0.0,4.58,0.23
98119.0,47.65563,-122.37194,1.0,18229.0,17200.0,6637.8,89.0,14.69999981,520011.8125,602201.625,0.0,242384.0,14.81,0.41
98199.0,47.66161,-122.39075,1.0,31845.0,4101.0,2790.0,87.2,13.10000038,469499.8125,503210.6875,0.0,169240.0,11.08,0.31
98199.0,47.66006,-122.38631,1.0,25184.0,4968.0,4952.0,96.0,33.59999847,845044.125,845044.125,0.0,976.0,5.94,0.2
98199.0,47.65881,-122.38382,1.0,21617.0,5847.2,4731.2,71.0,33.59999847,727385.8125,727385.8125,0.0,0.0,5.07,0.23
98199.0,47.65801,-122.3839,1.0,30172.0,8456.6,5929.6,82.0,30.0,904059.875,967548.3125,0.0,0.0,6.3,0.21
98107.0,47.66353,-122.38064,1.0,42500.0,5091.0,2648.2,100.0,5.099999905,241478.5938,262995.3125,0.0,0.0,1.68,0.04
98107.0,47.66691,-122.38416,1.0,14448.0,5300.0,1460.0,59.0,52.90000153,1121537.75,1172535.25,0.0,0.0,7.82,0.34
98107.0,47.66646,-122.38263,1.0,42850.0,2900.0,2835.4,83.2,169.0,7240274.0,7536508.5,0.0,5490664.0,303.81,6.64
98107.0,47.66497,-122.38047,1.0,23500.0,8417.2,3980.2,26.0,71.80000305,1686405.0,1745284.25,0.0,493421.0,34.52,1.47
98107.0,47.66431,-122.37988,1.0,22282.0,10138.6,6371.6,93.0,26.0,579888.3125,665681.875,0.0,273590.0,16.67,0.75
98107.0,47.66351,-122.37961,1.0,24000.0,10020.0,5734.6,83.2,21.0,502898.6875,599426.5,0.0,300900.0,17.39,0.72
